"symptom date","cases","deaths","confirmed_case_hospitalization"
"2020-05-22","17","0","2"
"2020-05-22","6","0","0"
"2020-05-22","1","0","0"
"2020-05-22","1","0","0"
"2020-05-22","2","0","0"
"2020-05-22","1","0","0"
"2020-05-23","3","0","0"
"2020-05-23","15","0","2"
"2020-05-23","7","0","1"
"2020-05-23","1","0","0"
"2020-05-23","9","0","2"
"2020-05-23","2","0","0"
"2020-05-24","4","0","1"
"2020-05-24","1","0","0"
"2020-05-24","12","1","3"
"2020-05-24","12","2","1"
"2020-05-24","7","0","1"
"2020-05-24","2","0","0"
"2020-05-25","2","0","0"
"2020-05-25","13","0","3"
"2020-05-25","2","0","0"
"2020-05-25","1","0","0"
"2020-05-25","14","0","1"
"2020-05-25","2","0","0"
"2020-05-25","2","0","0"
"2020-05-26","2","0","0"
"2020-05-26","6","0","0"
"2020-05-26","34","0","2"
"2020-05-26","1","0","0"
"2020-05-26","1","0","0"
"2020-05-26","1","0","0"
"2020-05-26","17","0","1"
"2020-05-26","3","0","1"
"2020-05-26","3","0","0"
"2020-05-27","1","0","0"
"2020-05-27","18","0","3"
"2020-05-27","3","0","0"
"2020-05-27","1","0","0"
"2020-05-27","1","0","0"
"2020-05-27","1","0","0"
"2020-05-27","23","0","1"
"2020-05-27","6","0","1"
"2020-05-27","1","0","0"
"2020-05-27","2","0","0"
"2020-05-28","1","0","0"
"2020-05-28","1","0","0"
"2020-05-28","1","0","0"
"2020-05-28","36","1","2"
"2020-05-28","5","0","1"
"2020-05-28","1","0","0"
"2020-05-28","1","0","0"
"2020-05-28","21","0","0"
"2020-05-28","2","0","0"
"2020-05-28","1","0","0"
"2020-05-28","1","0","0"
"2020-05-28","4","0","0"
"2020-05-28","1","0","0"
"2020-05-29","1","0","0"
"2020-05-29","1","0","0"
"2020-05-29","2","0","2"
"2020-05-29","27","1","3"
"2020-05-29","4","0","0"
"2020-05-29","1","0","0"
"2020-05-29","27","0","1"
"2020-05-29","8","0","0"
"2020-05-29","2","0","0"
"2020-05-30","2","0","0"
"2020-05-30","3","0","0"
"2020-05-30","21","0","0"
"2020-05-30","2","0","1"
"2020-05-30","2","0","0"
"2020-05-30","1","0","0"
"2020-05-30","19","0","1"
"2020-05-30","4","0","0"
"2020-05-30","1","0","0"
"2020-05-31","1","0","0"
"2020-05-31","0","0","1"
"2020-05-31","10","0","3"
"2020-05-31","6","0","0"
"2020-05-31","5","0","1"
"2020-05-31","2","0","0"
"2020-05-31","1","0","0"
"2020-05-31","3","0","0"
"2020-06-01","3","0","0"
"2020-06-01","2","0","0"
"2020-06-01","2","0","0"
"2020-06-01","39","0","2"
"2020-06-01","3","0","0"
"2020-06-01","2","0","0"
"2020-06-01","45","0","1"
"2020-06-01","6","0","0"
"2020-06-01","1","0","0"
"2020-06-01","1","0","0"
"2020-06-01","1","0","0"
"2020-06-01","1","0","0"
"2020-06-02","29","1","3"
"2020-06-02","2","0","0"
"2020-06-02","4","0","0"
"2020-06-02","1","0","0"
"2020-06-02","26","0","2"
"2020-06-02","1","0","0"
"2020-06-02","2","0","0"
"2020-06-02","1","0","0"
"2020-06-03","1","0","1"
"2020-06-03","30","0","3"
"2020-06-03","3","0","1"
"2020-06-03","1","0","0"
"2020-06-03","25","0","1"
"2020-06-03","2","0","0"
"2020-06-03","2","0","0"
"2020-06-04","1","0","0"
"2020-06-04","2","0","0"
"2020-06-04","4","0","0"
"2020-06-04","29","0","0"
"2020-06-04","4","0","0"
"2020-06-04","1","0","0"
"2020-06-04","20","0","0"
"2020-06-04","4","0","1"
"2020-06-04","1","0","0"
"2020-06-04","2","0","0"
"2020-06-05","1","0","1"
"2020-06-05","3","0","0"
"2020-06-05","20","0","1"
"2020-06-05","4","0","0"
"2020-06-05","1","0","0"
"2020-06-05","1","0","0"
"2020-06-05","1","0","0"
"2020-06-05","23","0","0"
"2020-06-05","4","0","1"
"2020-06-05","2","0","0"
"2020-06-06","1","0","0"
"2020-06-06","2","0","0"
"2020-06-06","1","0","0"
"2020-06-06","18","0","1"
"2020-06-06","2","0","0"
"2020-06-06","3","0","0"
"2020-06-06","17","0","0"
"2020-06-06","4","0","2"
"2020-06-06","1","0","0"
"2020-06-07","2","0","0"
"2020-06-07","7","0","3"
"2020-06-07","2","0","1"
"2020-06-07","1","0","0"
"2020-06-07","1","0","0"
"2020-06-07","12","0","2"
"2020-06-07","2","0","0"
"2020-06-07","1","0","0"
"2020-06-08","1","0","0"
"2020-06-08","1","0","0"
"2020-06-08","1","0","0"
"2020-06-08","1","0","0"
"2020-06-08","3","0","0"
"2020-06-08","1","0","0"
"2020-06-08","39","0","2"
"2020-06-08","1","0","0"
"2020-06-08","1","0","0"
"2020-06-08","31","0","2"
"2020-06-08","10","0","0"
"2020-06-08","1","0","0"
"2020-06-08","1","0","0"
"2020-06-08","1","0","0"
"2020-06-08","1","0","0"
"2020-06-09","1","0","0"
"2020-06-09","2","0","0"
"2020-06-09","2","0","1"
"2020-06-09","23","0","0"
"2020-06-09","2","1","0"
"2020-06-09","1","0","0"
"2020-06-09","1","0","0"
"2020-06-09","21","0","0"
"2020-06-09","5","0","1"
"2020-06-09","1","0","0"
"2020-06-09","1","0","0"
"2020-06-09","1","0","0"
"2020-06-10","1","0","0"
"2020-06-10","1","0","0"
"2020-06-10","1","0","0"
"2020-06-10","30","0","4"
"2020-06-10","6","0","1"
"2020-06-10","1","0","0"
"2020-06-10","3","0","0"
"2020-06-10","1","0","0"
"2020-06-10","1","0","0"
"2020-06-10","25","0","2"
"2020-06-10","7","0","0"
"2020-06-10","1","0","0"
"2020-06-10","3","0","0"
"2020-06-11","1","0","0"
"2020-06-11","1","0","0"
"2020-06-11","2","0","0"
"2020-06-11","5","0","0"
"2020-06-11","0","0","1"
"2020-06-11","25","0","1"
"2020-06-11","2","0","1"
"2020-06-11","2","0","0"
"2020-06-11","2","0","0"
"2020-06-11","21","0","1"
"2020-06-11","7","0","0"
"2020-06-11","1","0","0"
"2020-06-11","1","0","0"
"2020-06-11","3","0","0"
"2020-06-11","1","0","0"
"2020-06-12","1","0","0"
"2020-06-12","1","0","0"
"2020-06-12","1","0","1"
"2020-06-12","5","0","0"
"2020-06-12","26","0","2"
"2020-06-12","3","0","0"
"2020-06-12","1","0","0"
"2020-06-12","2","0","0"
"2020-06-12","21","0","0"
"2020-06-12","4","0","0"
"2020-06-13","1","0","0"
"2020-06-13","2","0","0"
"2020-06-13","16","0","3"
"2020-06-13","1","0","0"
"2020-06-13","1","0","0"
"2020-06-13","10","0","1"
"2020-06-13","6","0","1"
"2020-06-13","1","0","0"
"2020-06-14","2","0","0"
"2020-06-14","3","0","1"
"2020-06-14","17","0","0"
"2020-06-14","1","0","1"
"2020-06-14","1","0","0"
"2020-06-14","2","0","0"
"2020-06-14","1","0","0"
"2020-06-14","22","0","1"
"2020-06-14","5","0","0"
"2020-06-14","2","0","0"
"2020-06-14","1","0","0"
"2020-06-15","3","0","0"
"2020-06-15","2","0","0"
"2020-06-15","4","0","0"
"2020-06-15","42","0","3"
"2020-06-15","2","0","0"
"2020-06-15","2","0","0"
"2020-06-15","1","0","0"
"2020-06-15","1","0","0"
"2020-06-15","27","0","1"
"2020-06-15","6","0","0"
"2020-06-15","1","0","0"
"2020-06-15","1","0","0"
"2020-06-15","1","0","0"
"2020-06-15","3","0","0"
"2020-06-16","1","0","0"
"2020-06-16","1","0","0"
"2020-06-16","3","0","0"
"2020-06-16","1","0","0"
"2020-06-16","2","0","0"
"2020-06-16","1","0","0"
"2020-06-16","33","0","5"
"2020-06-16","3","0","0"
"2020-06-16","1","0","0"
"2020-06-16","38","1","0"
"2020-06-16","7","0","0"
"2020-06-16","1","0","0"
"2020-06-16","1","0","0"
"2020-06-17","4","0","0"
"2020-06-17","2","0","0"
"2020-06-17","4","0","0"
"2020-06-17","1","0","0"
"2020-06-17","39","0","3"
"2020-06-17","6","0","0"
"2020-06-17","1","0","0"
"2020-06-17","1","0","0"
"2020-06-17","1","0","0"
"2020-06-17","28","0","1"
"2020-06-17","16","0","1"
"2020-06-17","1","0","0"
"2020-06-18","4","0","0"
"2020-06-18","1","0","0"
"2020-06-18","1","0","0"
"2020-06-18","2","0","0"
"2020-06-18","2","0","0"
"2020-06-18","38","0","1"
"2020-06-18","7","0","0"
"2020-06-18","22","0","2"
"2020-06-18","5","0","0"
"2020-06-18","1","0","0"
"2020-06-18","2","0","0"
"2020-06-18","1","0","0"
"2020-06-18","1","0","0"
"2020-06-18","1","0","0"
"2020-06-19","1","0","0"
"2020-06-19","1","0","0"
"2020-06-19","1","0","0"
"2020-06-19","5","0","0"
"2020-06-19","1","0","0"
"2020-06-19","45","0","2"
"2020-06-19","7","0","0"
"2020-06-19","1","0","0"
"2020-06-19","1","0","0"
"2020-06-19","35","0","1"
"2020-06-19","9","0","0"
"2020-06-19","3","0","0"
"2020-06-19","1","0","0"
"2020-06-20","1","0","0"
"2020-06-20","6","0","0"
"2020-06-20","1","0","0"
"2020-06-20","40","0","2"
"2020-06-20","1","0","1"
"2020-06-20","1","0","0"
"2020-06-20","1","0","0"
"2020-06-20","31","0","0"
"2020-06-20","12","0","0"
"2020-06-20","2","0","0"
"2020-06-21","2","0","0"
"2020-06-21","4","0","0"
"2020-06-21","1","0","0"
"2020-06-21","33","0","5"
"2020-06-21","7","0","0"
"2020-06-21","5","0","0"
"2020-06-21","32","0","0"
"2020-06-21","7","0","1"
"2020-06-21","1","0","0"
"2020-06-22","1","0","0"
"2020-06-22","2","0","0"
"2020-06-22","2","0","0"
"2020-06-22","8","0","0"
"2020-06-22","65","0","0"
"2020-06-22","14","0","1"
"2020-06-22","3","0","0"
"2020-06-22","1","0","0"
"2020-06-22","1","0","0"
"2020-06-22","1","0","0"
"2020-06-22","57","0","1"
"2020-06-22","11","0","1"
"2020-06-22","1","0","0"
"2020-06-22","1","0","0"
"2020-06-22","6","0","0"
"2020-06-22","1","0","0"
"2020-06-23","0","0","1"
"2020-06-23","1","0","0"
"2020-06-23","4","0","0"
"2020-06-23","0","0","1"
"2020-06-23","1","0","0"
"2020-06-23","10","0","0"
"2020-06-23","1","0","0"
"2020-06-23","50","0","3"
"2020-06-23","15","0","0"
"2020-06-23","5","0","0"
"2020-06-23","1","0","0"
"2020-06-23","2","0","0"
"2020-06-23","46","0","2"
"2020-06-23","17","0","1"
"2020-06-23","1","0","0"
"2020-06-23","1","0","0"
"2020-06-23","4","0","0"
"2020-06-23","4","0","0"
"2020-06-23","1","0","0"
"2020-06-24","4","0","0"
"2020-06-24","2","0","1"
"2020-06-24","3","0","0"
"2020-06-24","1","0","0"
"2020-06-24","5","0","0"
"2020-06-24","2","0","0"
"2020-06-24","53","0","4"
"2020-06-24","14","0","0"
"2020-06-24","2","0","0"
"2020-06-24","1","0","0"
"2020-06-24","1","0","0"
"2020-06-24","47","1","1"
"2020-06-24","16","1","1"
"2020-06-24","1","0","0"
"2020-06-24","1","0","0"
"2020-06-24","1","0","0"
"2020-06-25","3","0","0"
"2020-06-25","1","0","0"
"2020-06-25","1","0","0"
"2020-06-25","4","0","0"
"2020-06-25","2","0","1"
"2020-06-25","60","0","3"
"2020-06-25","6","0","2"
"2020-06-25","2","0","0"
"2020-06-25","1","0","0"
"2020-06-25","1","0","0"
"2020-06-25","1","0","0"
"2020-06-25","44","1","0"
"2020-06-25","10","0","0"
"2020-06-25","4","0","1"
"2020-06-26","2","0","0"
"2020-06-26","3","0","1"
"2020-06-26","4","0","0"
"2020-06-26","2","0","0"
"2020-06-26","68","0","4"
"2020-06-26","13","0","0"
"2020-06-26","5","0","0"
"2020-06-26","2","0","0"
"2020-06-26","2","0","0"
"2020-06-26","1","0","0"
"2020-06-26","1","0","0"
"2020-06-26","55","0","2"
"2020-06-26","17","0","0"
"2020-06-26","2","0","0"
"2020-06-26","1","0","0"
"2020-06-26","1","0","0"
"2020-06-26","1","0","0"
"2020-06-27","4","0","0"
"2020-06-27","3","0","0"
"2020-06-27","2","0","0"
"2020-06-27","37","0","1"
"2020-06-27","17","0","3"
"2020-06-27","3","0","0"
"2020-06-27","1","0","0"
"2020-06-27","39","0","2"
"2020-06-27","8","0","0"
"2020-06-27","1","0","0"
"2020-06-27","1","0","0"
"2020-06-27","3","0","0"
"2020-06-28","2","0","0"
"2020-06-28","2","0","0"
"2020-06-28","6","0","0"
"2020-06-28","64","0","7"
"2020-06-28","6","0","1"
"2020-06-28","3","0","0"
"2020-06-28","1","0","0"
"2020-06-28","1","0","0"
"2020-06-28","1","0","0"
"2020-06-28","1","0","0"
"2020-06-28","40","0","2"
"2020-06-28","8","0","2"
"2020-06-28","2","0","0"
"2020-06-28","1","0","0"
"2020-06-28","1","0","0"
"2020-06-28","1","0","0"
"2020-06-28","1","0","0"
"2020-06-28","1","0","0"
"2020-06-29","2","0","0"
"2020-06-29","6","0","0"
"2020-06-29","1","0","0"
"2020-06-29","1","0","0"
"2020-06-29","5","1","0"
"2020-06-29","1","0","0"
"2020-06-29","67","0","4"
"2020-06-29","14","0","1"
"2020-06-29","2","0","0"
"2020-06-29","1","0","0"
"2020-06-29","5","0","0"
"2020-06-29","2","0","0"
"2020-06-29","1","0","0"
"2020-06-29","59","0","4"
"2020-06-29","21","0","0"
"2020-06-29","3","0","0"
"2020-06-29","1","0","0"
"2020-06-29","3","0","0"
"2020-06-29","3","0","0"
"2020-06-30","6","0","0"
"2020-06-30","1","0","0"
"2020-06-30","1","0","0"
"2020-06-30","9","0","0"
"2020-06-30","87","0","7"
"2020-06-30","6","0","1"
"2020-06-30","2","0","0"
"2020-06-30","1","0","0"
"2020-06-30","1","0","0"
"2020-06-30","1","0","0"
"2020-06-30","54","0","3"
"2020-06-30","20","0","0"
"2020-06-30","2","0","0"
"2020-06-30","1","0","0"
"2020-06-30","7","0","0"
"2020-06-30","1","0","0"
"2020-06-30","1","0","0"
"2020-07-01","1","0","0"
"2020-07-01","5","0","3"
"2020-07-01","2","0","0"
"2020-07-01","6","0","0"
"2020-07-01","2","0","0"
"2020-07-01","108","0","2"
"2020-07-01","18","0","1"
"2020-07-01","3","0","0"
"2020-07-01","1","0","0"
"2020-07-01","69","0","0"
"2020-07-01","18","0","0"
"2020-07-01","1","0","0"
"2020-07-01","1","0","0"
"2020-07-01","2","0","0"
"2020-07-01","2","0","0"
"2020-07-01","2","0","0"
"2020-07-01","1","0","0"
"2020-07-01","1","0","0"
"2020-07-02","1","0","0"
"2020-07-02","4","0","0"
"2020-07-02","2","0","0"
"2020-07-02","3","0","0"
"2020-07-02","76","0","5"
"2020-07-02","15","0","0"
"2020-07-02","6","0","0"
"2020-07-02","1","0","0"
"2020-07-02","57","0","2"
"2020-07-02","21","0","1"
"2020-07-02","1","0","0"
"2020-07-02","6","0","0"
"2020-07-02","1","0","0"
"2020-07-03","5","0","0"
"2020-07-03","1","0","0"
"2020-07-03","6","0","0"
"2020-07-03","62","0","3"
"2020-07-03","17","1","1"
"2020-07-03","1","0","0"
"2020-07-03","3","0","0"
"2020-07-03","1","0","0"
"2020-07-03","61","0","1"
"2020-07-03","13","0","0"
"2020-07-03","6","0","0"
"2020-07-03","1","0","0"
"2020-07-03","1","0","0"
"2020-07-04","1","0","0"
"2020-07-04","1","0","0"
"2020-07-04","5","0","1"
"2020-07-04","2","0","0"
"2020-07-04","1","0","0"
"2020-07-04","2","0","0"
"2020-07-04","3","0","0"
"2020-07-04","54","0","5"
"2020-07-04","6","0","0"
"2020-07-04","3","0","0"
"2020-07-04","2","0","0"
"2020-07-04","2","0","0"
"2020-07-04","48","0","1"
"2020-07-04","8","1","1"
"2020-07-04","1","0","0"
"2020-07-04","3","0","0"
"2020-07-04","1","0","0"
"2020-07-04","1","0","0"
"2020-07-05","3","0","0"
"2020-07-05","5","0","0"
"2020-07-05","1","0","0"
"2020-07-05","61","1","7"
"2020-07-05","13","0","2"
"2020-07-05","1","0","0"
"2020-07-05","1","0","0"
"2020-07-05","3","0","0"
"2020-07-05","1","0","0"
"2020-07-05","1","0","0"
"2020-07-05","47","0","4"
"2020-07-05","15","0","2"
"2020-07-05","1","0","0"
"2020-07-05","4","0","1"
"2020-07-05","1","0","0"
"2020-07-06","0","0","1"
"2020-07-06","1","0","0"
"2020-07-06","9","0","1"
"2020-07-06","2","0","0"
"2020-07-06","1","0","0"
"2020-07-06","2","0","0"
"2020-07-06","11","0","1"
"2020-07-06","95","0","8"
"2020-07-06","15","0","0"
"2020-07-06","3","0","0"
"2020-07-06","2","0","1"
"2020-07-06","2","0","0"
"2020-07-06","1","0","0"
"2020-07-06","1","0","0"
"2020-07-06","83","0","1"
"2020-07-06","24","0","4"
"2020-07-06","1","0","0"
"2020-07-06","1","0","0"
"2020-07-06","1","0","0"
"2020-07-06","7","0","0"
"2020-07-06","1","0","0"
"2020-07-07","2","0","0"
"2020-07-07","5","0","2"
"2020-07-07","3","0","0"
"2020-07-07","4","0","0"
"2020-07-07","3","0","0"
"2020-07-07","109","1","10"
"2020-07-07","20","0","0"
"2020-07-07","1","0","0"
"2020-07-07","3","0","1"
"2020-07-07","4","0","0"
"2020-07-07","1","0","0"
"2020-07-07","76","0","3"
"2020-07-07","20","0","3"
"2020-07-07","3","0","0"
"2020-07-07","1","0","0"
"2020-07-07","1","0","0"
"2020-07-07","8","0","0"
"2020-07-07","2","0","0"
"2020-07-07","1","0","0"
"2020-07-08","1","0","0"
"2020-07-08","2","0","0"
"2020-07-08","3","0","0"
"2020-07-08","6","0","0"
"2020-07-08","91","0","9"
"2020-07-08","20","0","1"
"2020-07-08","2","0","0"
"2020-07-08","2","0","0"
"2020-07-08","1","0","0"
"2020-07-08","1","0","0"
"2020-07-08","66","0","2"
"2020-07-08","19","0","1"
"2020-07-08","1","0","0"
"2020-07-08","1","0","0"
"2020-07-08","1","0","0"
"2020-07-08","1","0","0"
"2020-07-08","3","0","0"
"2020-07-08","2","0","0"
"2020-07-08","2","0","1"
"2020-07-09","1","0","0"
"2020-07-09","3","0","0"
"2020-07-09","1","0","0"
"2020-07-09","1","0","0"
"2020-07-09","16","0","0"
"2020-07-09","2","0","0"
"2020-07-09","89","2","3"
"2020-07-09","11","0","1"
"2020-07-09","4","0","0"
"2020-07-09","1","0","0"
"2020-07-09","1","0","0"
"2020-07-09","60","0","1"
"2020-07-09","12","0","0"
"2020-07-09","3","0","0"
"2020-07-09","1","0","0"
"2020-07-09","3","0","0"
"2020-07-09","2","0","0"
"2020-07-10","2","0","0"
"2020-07-10","1","0","0"
"2020-07-10","6","0","0"
"2020-07-10","1","0","0"
"2020-07-10","1","0","0"
"2020-07-10","4","0","0"
"2020-07-10","2","0","0"
"2020-07-10","94","0","6"
"2020-07-10","14","1","1"
"2020-07-10","1","0","0"
"2020-07-10","0","0","1"
"2020-07-10","1","0","0"
"2020-07-10","3","0","0"
"2020-07-10","1","0","0"
"2020-07-10","77","0","3"
"2020-07-10","16","0","3"
"2020-07-10","1","0","0"
"2020-07-10","2","0","0"
"2020-07-10","2","0","0"
"2020-07-10","1","0","0"
"2020-07-10","2","0","0"
"2020-07-11","4","0","0"
"2020-07-11","1","0","0"
"2020-07-11","1","0","0"
"2020-07-11","1","0","0"
"2020-07-11","75","0","5"
"2020-07-11","10","0","1"
"2020-07-11","1","0","0"
"2020-07-11","1","0","0"
"2020-07-11","1","0","0"
"2020-07-11","58","0","2"
"2020-07-11","15","0","0"
"2020-07-11","1","0","1"
"2020-07-11","4","0","0"
"2020-07-11","1","0","0"
"2020-07-11","1","0","0"
"2020-07-12","1","0","0"
"2020-07-12","1","0","1"
"2020-07-12","1","0","0"
"2020-07-12","1","0","0"
"2020-07-12","4","0","0"
"2020-07-12","1","0","0"
"2020-07-12","57","0","6"
"2020-07-12","8","1","0"
"2020-07-12","2","0","0"
"2020-07-12","2","0","0"
"2020-07-12","60","0","5"
"2020-07-12","11","0","0"
"2020-07-12","1","0","0"
"2020-07-12","2","0","0"
"2020-07-12","1","0","0"
"2020-07-13","1","0","0"
"2020-07-13","8","0","0"
"2020-07-13","1","0","0"
"2020-07-13","8","0","1"
"2020-07-13","1","0","0"
"2020-07-13","109","0","8"
"2020-07-13","13","0","2"
"2020-07-13","7","0","0"
"2020-07-13","2","0","1"
"2020-07-13","3","0","0"
"2020-07-13","1","0","0"
"2020-07-13","82","0","1"
"2020-07-13","24","0","1"
"2020-07-13","1","0","0"
"2020-07-13","2","0","0"
"2020-07-13","2","0","0"
"2020-07-14","1","0","0"
"2020-07-14","1","0","0"
"2020-07-14","1","0","0"
"2020-07-14","4","0","0"
"2020-07-14","1","0","0"
"2020-07-14","104","0","5"
"2020-07-14","23","0","0"
"2020-07-14","1","0","0"
"2020-07-14","1","0","0"
"2020-07-14","5","0","0"
"2020-07-14","1","0","0"
"2020-07-14","1","0","0"
"2020-07-14","78","0","3"
"2020-07-14","20","0","3"
"2020-07-14","1","0","0"
"2020-07-14","1","0","0"
"2020-07-14","5","0","0"
"2020-07-14","2","0","0"
"2020-07-15","2","0","0"
"2020-07-15","2","0","0"
"2020-07-15","5","0","0"
"2020-07-15","100","0","8"
"2020-07-15","14","0","4"
"2020-07-15","1","0","0"
"2020-07-15","0","0","1"
"2020-07-15","1","0","0"
"2020-07-15","70","0","1"
"2020-07-15","20","0","0"
"2020-07-15","2","0","0"
"2020-07-15","1","0","0"
"2020-07-15","1","0","0"
"2020-07-15","2","0","0"
"2020-07-16","5","0","0"
"2020-07-16","2","0","0"
"2020-07-16","4","0","0"
"2020-07-16","9","0","0"
"2020-07-16","1","0","0"
"2020-07-16","97","1","2"
"2020-07-16","10","0","2"
"2020-07-16","6","0","0"
"2020-07-16","1","0","1"
"2020-07-16","1","0","0"
"2020-07-16","1","0","0"
"2020-07-16","70","0","3"
"2020-07-16","13","1","2"
"2020-07-16","2","0","0"
"2020-07-16","2","0","0"
"2020-07-16","3","0","0"
"2020-07-16","1","0","0"
"2020-07-16","2","0","0"
"2020-07-17","6","0","0"
"2020-07-17","2","0","0"
"2020-07-17","1","0","0"
"2020-07-17","3","0","0"
"2020-07-17","1","0","0"
"2020-07-17","74","1","9"
"2020-07-17","18","0","1"
"2020-07-17","1","0","0"
"2020-07-17","2","0","0"
"2020-07-17","3","0","0"
"2020-07-17","1","0","0"
"2020-07-17","2","0","0"
"2020-07-17","1","0","0"
"2020-07-17","1","0","0"
"2020-07-17","65","0","4"
"2020-07-17","14","0","0"
"2020-07-17","1","0","1"
"2020-07-17","2","0","0"
"2020-07-18","1","0","0"
"2020-07-18","2","0","0"
"2020-07-18","5","0","0"
"2020-07-18","1","0","0"
"2020-07-18","62","0","5"
"2020-07-18","11","0","2"
"2020-07-18","1","0","0"
"2020-07-18","4","0","0"
"2020-07-18","1","0","0"
"2020-07-18","2","0","0"
"2020-07-18","1","0","0"
"2020-07-18","2","0","1"
"2020-07-18","52","0","5"
"2020-07-18","9","0","0"
"2020-07-18","1","0","0"
"2020-07-18","1","0","0"
"2020-07-18","1","0","0"
"2020-07-18","5","0","0"
"2020-07-18","1","0","0"
"2020-07-18","1","0","0"
"2020-07-19","5","0","0"
"2020-07-19","1","0","0"
"2020-07-19","55","0","7"
"2020-07-19","8","0","2"
"2020-07-19","1","0","0"
"2020-07-19","1","0","0"
"2020-07-19","1","0","0"
"2020-07-19","46","0","5"
"2020-07-19","18","0","0"
"2020-07-19","1","0","0"
"2020-07-19","3","0","0"
"2020-07-20","5","0","1"
"2020-07-20","12","0","1"
"2020-07-20","1","0","0"
"2020-07-20","83","1","8"
"2020-07-20","26","0","1"
"2020-07-20","1","0","0"
"2020-07-20","3","0","0"
"2020-07-20","1","0","0"
"2020-07-20","6","0","0"
"2020-07-20","81","0","2"
"2020-07-20","18","0","4"
"2020-07-20","1","0","0"
"2020-07-20","4","0","0"
"2020-07-21","3","0","0"
"2020-07-21","2","0","0"
"2020-07-21","2","0","0"
"2020-07-21","1","0","0"
"2020-07-21","6","0","0"
"2020-07-21","2","0","0"
"2020-07-21","60","0","4"
"2020-07-21","16","0","2"
"2020-07-21","1","0","0"
"2020-07-21","1","0","0"
"2020-07-21","2","0","1"
"2020-07-21","2","0","0"
"2020-07-21","2","0","0"
"2020-07-21","1","0","0"
"2020-07-21","69","1","3"
"2020-07-21","15","0","1"
"2020-07-21","5","0","0"
"2020-07-21","1","0","0"
"2020-07-21","1","0","1"
"2020-07-22","1","0","0"
"2020-07-22","5","0","0"
"2020-07-22","1","0","0"
"2020-07-22","1","0","0"
"2020-07-22","5","0","0"
"2020-07-22","1","0","0"
"2020-07-22","60","0","3"
"2020-07-22","11","0","3"
"2020-07-22","2","0","0"
"2020-07-22","1","0","0"
"2020-07-22","1","0","0"
"2020-07-22","80","1","1"
"2020-07-22","17","0","3"
"2020-07-22","2","0","0"
"2020-07-22","1","0","0"
"2020-07-22","1","0","0"
"2020-07-22","5","0","0"
"2020-07-22","1","0","0"
"2020-07-23","2","0","0"
"2020-07-23","3","0","1"
"2020-07-23","3","0","0"
"2020-07-23","6","0","0"
"2020-07-23","1","0","0"
"2020-07-23","62","1","3"
"2020-07-23","17","0","2"
"2020-07-23","1","0","0"
"2020-07-23","2","0","0"
"2020-07-23","1","0","0"
"2020-07-23","61","1","5"
"2020-07-23","9","0","0"
"2020-07-23","1","0","0"
"2020-07-23","1","0","0"
"2020-07-23","0","0","1"
"2020-07-23","1","0","0"
"2020-07-23","4","0","0"
"2020-07-23","2","0","0"
"2020-07-23","3","0","0"
"2020-07-24","1","0","0"
